time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
1970-03-25T21:17:50.175849,76669.7358490566,6.300395955272308e-10
1970-03-25T21:17:50.326792,76669.88679245283,6.264530644090677e-10
1970-03-25T21:17:50.477736,76670.03773584905,4.209318071311806e-10
1970-03-25T21:17:50.628679,76670.18867924529,7.903719441374458e-11
1970-03-25T21:17:50.779623,76670.3396226415,-2.5518409857403043e-10
1970-03-25T21:17:50.930566,76670.49056603774,-4.720041627173501e-10
1970-03-25T21:17:51.081509,76670.64150943396,-5.662305820363186e-10
1970-03-25T21:17:51.232453,76670.7924528302,-6.145229292872528e-10
1970-03-25T21:17:51.383396,76670.94339622642,-6.892557805290156e-10
1970-03-25T21:17:51.534340,76671.09433962264,-7.871192361130513e-10
1970-03-25T21:17:51.685283,76671.24528301887,-8.313112244260723e-10
1970-03-25T21:17:51.836226,76671.39622641509,-7.404096123378196e-10
1970-03-25T21:17:51.987170,76671.54716981133,-5.025653923201093e-10
1970-03-25T21:17:52.138113,76671.69811320755,-1.9380272142004418e-10
1970-03-25T21:17:52.289057,76671.84905660378,7.136621245872249e-11
1970-03-25T21:17:52.440000,76672.0,2.1479462466874127e-10
1970-03-25T21:17:52.590943,76672.15094339622,2.376433886820436e-10
1970-03-25T21:17:52.741887,76672.30188679245,2.048325793598521e-10
1970-03-25T21:17:52.892830,76672.45283018867,1.9088749721091456e-10
1970-03-25T21:17:53.043774,76672.60377358491,2.3106810059047807e-10
1970-03-25T21:17:53.194717,76672.75471698113,3.0898200453818805e-10
1970-03-25T21:17:53.345660,76672.90566037736,3.7946089317119875e-10
1970-03-25T21:17:53.496604,76673.05660377358,4.0208237840753626e-10
1970-03-25T21:17:53.647547,76673.2075471698,3.6141512832510577e-10
1970-03-25T21:17:53.798491,76673.35849056604,2.6719188073855176e-10
1970-03-25T21:17:53.949434,76673.50943396226,1.4274912756120582e-10
1970-03-25T21:17:54.100377,76673.6603773585,1.2465166905047665e-11
1970-03-25T21:17:54.251321,76673.81132075471,-1.0732272675979647e-10
1970-03-25T21:17:54.402264,76673.96226415095,-2.1378567628936412e-10
1970-03-25T21:17:54.553208,76674.11320754717,-3.176046997473721e-10
1970-03-25T21:17:54.704151,76674.2641509434,-4.3364633334538727e-10
1970-03-25T21:17:54.855094,76674.41509433962,-5.63358546189162e-10
1970-03-25T21:17:55.006038,76674.56603773584,-6.801145508573546e-10
1970-03-25T21:17:55.156981,76674.71698113208,-7.333819987224197e-10
1970-03-25T21:17:55.307925,76674.8679245283,-6.776249491229997e-10
1970-03-25T21:17:55.458868,76675.01886792453,-5.112080059029588e-10
1970-03-25T21:17:55.609811,76675.16981132075,-2.958601691213628e-10
1970-03-25T21:17:55.760755,76675.32075471699,-1.3417675073435667e-10
1970-03-25T21:17:55.911698,76675.47169811321,-1.1076564814192601e-10
1970-03-25T21:17:56.062642,76675.62264150943,-2.3268109465603823e-10
1970-03-25T21:17:56.213585,76675.77358490566,-4.1235003475783045e-10
1970-03-25T21:17:56.364528,76675.92452830188,-5.117249718794643e-10
1970-03-25T21:17:56.515472,76676.07547169812,-4.2472470623144966e-10
1970-03-25T21:17:56.666415,76676.22641509434,-1.458620850427119e-10
1970-03-25T21:17:56.817358,76676.37735849057,2.2114211236160875e-10
1970-03-25T21:17:56.968302,76676.52830188679,5.222735181267472e-10
1970-03-25T21:17:57.119245,76676.67924528301,6.421765868449559e-10
1970-03-25T21:17:57.270189,76676.83018867925,5.660523893046724e-10
1970-03-25T21:17:57.421132,76676.98113207547,3.769593039030682e-10
1970-03-25T21:17:57.572075,76677.1320754717,1.953472633596128e-10
1970-03-25T21:17:57.723019,76677.28301886792,1.0504406969030736e-10
1970-03-25T21:17:57.873962,76677.43396226416,1.1444675515047727e-10
1970-03-25T21:17:58.024906,76677.58490566038,1.7217239568874768e-10
1970-03-25T21:17:58.175849,76677.7358490566,2.1650006106832908e-10
1970-03-25T21:17:58.326792,76677.88679245283,2.1752038310043708e-10
1970-03-25T21:17:58.477736,76678.03773584905,1.8342439517411718e-10
1970-03-25T21:17:58.628679,76678.18867924529,1.3512488014974755e-10
1970-03-25T21:17:58.779623,76678.3396226415,7.86438619026322e-11
1970-03-25T21:17:58.930566,76678.49056603774,2.363497019277846e-12
1970-03-25T21:17:59.081509,76678.64150943396,-9.985558703187319e-11
1970-03-25T21:17:59.232453,76678.7924528302,-2.0459189311751102e-10
1970-03-25T21:17:59.383396,76678.94339622642,-2.6108448484208224e-10
1970-03-25T21:17:59.534340,76679.09433962264,-2.2341959755920383e-10
1970-03-25T21:17:59.685283,76679.24528301887,-8.7704749477661e-11
1970-03-25T21:17:59.836226,76679.39622641509,9.824088588795731e-11
1970-03-25T21:17:59.987170,76679.54716981133,2.634996499973411e-10
1970-03-25T21:18:00.138113,76679.69811320755,3.5919610702783656e-10
1970-03-25T21:18:00.289057,76679.84905660378,3.8389765108068476e-10
1970-03-25T21:18:00.440000,76680.0,3.7046678594967144e-10
1970-03-25T21:18:00.590943,76680.15094339622,3.5005098155374315e-10
1970-03-25T21:18:00.741887,76680.30188679245,3.289459938611905e-10
1970-03-25T21:18:00.892830,76680.45283018867,3.0007210257746406e-10
1970-03-25T21:18:01.043774,76680.60377358491,2.744368150131666e-10
1970-03-25T21:18:01.194717,76680.75471698113,2.9364200322125213e-10
1970-03-25T21:18:01.345660,76680.90566037736,3.9845821624489565e-10
1970-03-25T21:18:01.496604,76681.05660377358,5.72434337647513e-10
1970-03-25T21:18:01.647547,76681.2075471698,7.141753554810258e-10
1970-03-25T21:18:01.798491,76681.35849056604,6.805276517056271e-10
1970-03-25T21:18:01.949434,76681.50943396226,3.866515478353843e-10
1970-03-25T21:18:02.100377,76681.6603773585,-1.0823897270215024e-10
1970-03-25T21:18:02.251321,76681.81132075471,-6.062451565560163e-10
1970-03-25T21:18:02.402264,76681.96226415095,-8.832394791722608e-10
1970-03-25T21:18:02.553208,76682.11320754717,-8.389404475133587e-10
1970-03-25T21:18:02.704151,76682.2641509434,-5.740699404415274e-10
1970-03-25T21:18:02.855094,76682.41509433962,-3.2752396144977964e-10
1970-03-25T21:18:03.006038,76682.56603773584,-3.08545169260521e-10
1970-03-25T21:18:03.156981,76682.71698113208,-5.428015298064972e-10
1970-03-25T21:18:03.307925,76682.8679245283,-8.48612321598558e-10
1970-03-25T21:18:03.458868,76683.01886792453,-9.66623813774913e-10
1970-03-25T21:18:03.609811,76683.16981132075,-7.509347232067471e-10
1970-03-25T21:18:03.760755,76683.32075471699,-2.806653950688995e-10
1970-03-25T21:18:03.911698,76683.47169811321,1.919158371498874e-10
1970-03-25T21:18:04.062642,76683.62264150943,4.190770408210994e-10
1970-03-25T21:18:04.213585,76683.77358490566,3.2967836352974555e-10
1970-03-25T21:18:04.364528,76683.92452830188,6.939694646211242e-11
1970-03-25T21:18:04.515472,76684.07547169812,-1.1738490578735987e-10
1970-03-25T21:18:04.666415,76684.22641509434,-7.277762328406733e-11
1970-03-25T21:18:04.817358,76684.37735849057,1.6068895192291018e-10
1970-03-25T21:18:04.968302,76684.52830188679,3.7892061654680745e-10
1970-03-25T21:18:05.119245,76684.67924528301,3.742486547390347e-10
1970-03-25T21:18:05.270189,76684.83018867925,9.284928510651186e-11
1970-03-25T21:18:05.421132,76684.98113207547,-3.2300363113200355e-10
1970-03-25T21:18:05.572075,76685.1320754717,-6.34293343490162e-10
1970-03-25T21:18:05.723019,76685.28301886792,-6.698938749276983e-10
1970-03-25T21:18:05.873962,76685.43396226416,-4.376908566103794e-10
1970-03-25T21:18:06.024906,76685.58490566038,-1.077647412361052e-10
1970-03-25T21:18:06.175849,76685.7358490566,1.1301057150264826e-10
1970-03-25T21:18:06.326792,76685.88679245283,1.219410008981389e-10
1970-03-25T21:18:06.477736,76686.03773584905,-1.982027743058543e-11
1970-03-25T21:18:06.628679,76686.18867924529,-1.4303638720549963e-10
1970-03-25T21:18:06.779623,76686.3396226415,-9.505016794778119e-11
1970-03-25T21:18:06.930566,76686.49056603774,1.5554002987089835e-10
1970-03-25T21:18:07.081509,76686.64150943396,5.023498132338673e-10
1970-03-25T21:18:07.232453,76686.7924528302,7.769645676132431e-10
1970-03-25T21:18:07.383396,76686.94339622642,8.601102831131636e-10
1970-03-25T21:18:07.534340,76687.09433962264,7.528889486307307e-10
1970-03-25T21:18:07.685283,76687.24528301887,5.647825744812507e-10
1970-03-25T21:18:07.836226,76687.39622641509,4.3254047693320524e-10
1970-03-25T21:18:07.987170,76687.54716981133,4.2786345087738807e-10
1970-03-25T21:18:08.138113,76687.69811320755,5.150040654322012e-10
1970-03-25T21:18:08.289057,76687.84905660378,5.828107616806173e-10
1970-03-25T21:18:08.440000,76688.0,5.253508945150496e-10
1970-03-25T21:18:08.590943,76688.15094339622,3.1444860691954e-10
1970-03-25T21:18:08.741887,76688.30188679245,1.5640231336384617e-11
1970-03-25T21:18:08.892830,76688.45283018867,-2.6045049435630056e-10
1970-03-25T21:18:09.043774,76688.60377358491,-4.3445688540166985e-10
1970-03-25T21:18:09.194717,76688.75471698113,-5.070533953936209e-10
1970-03-25T21:18:09.345660,76688.90566037736,-5.457561102027701e-10
1970-03-25T21:18:09.496604,76689.05660377358,-6.210166063735441e-10
1970-03-25T21:18:09.647547,76689.2075471698,-7.409143005804526e-10
1970-03-25T21:18:09.798491,76689.35849056604,-8.35987820211281e-10
1970-03-25T21:18:09.949434,76689.50943396226,-8.091145971388165e-10
1970-03-25T21:18:10.100377,76689.6603773585,-6.15492252096555e-10
1970-03-25T21:18:10.251321,76689.81132075471,-3.1171910305970945e-10
1970-03-25T21:18:10.402264,76689.96226415095,-3.206263317731858e-11
1970-03-25T21:18:10.553208,76690.11320754717,9.726987171434223e-11
1970-03-25T21:18:10.704151,76690.2641509434,4.659709609866336e-11
1970-03-25T21:18:10.855094,76690.41509433962,-9.216761945809039e-11
1970-03-25T21:18:11.006038,76690.56603773584,-1.6708437008861778e-10
1970-03-25T21:18:11.156981,76690.71698113208,-7.416350828068204e-11
1970-03-25T21:18:11.307925,76690.8679245283,1.6568489765036542e-10
1970-03-25T21:18:11.458868,76691.01886792453,4.192261876046294e-10
1970-03-25T21:18:11.609811,76691.16981132075,5.373796558081975e-10
1970-03-25T21:18:11.760755,76691.32075471699,4.66674383744711e-10
1970-03-25T21:18:11.911698,76691.47169811321,2.922839468901432e-10
1970-03-25T21:18:12.062642,76691.62264150943,1.7712522892473648e-10
1970-03-25T21:18:12.213585,76691.77358490566,2.385529065594377e-10
1970-03-25T21:18:12.364528,76691.92452830188,4.533423513177661e-10
1970-03-25T21:18:12.515472,76692.07547169812,6.643569215566132e-10
1970-03-25T21:18:12.666415,76692.22641509434,6.88760864379286e-10
1970-03-25T21:18:12.817358,76692.37735849057,4.512838332821184e-10
1970-03-25T21:18:12.968302,76692.52830188679,4.454653711685029e-11
1970-03-25T21:18:13.119245,76692.67924528301,-3.3009106138045227e-10
1970-03-25T21:18:13.270189,76692.83018867925,-5.000281358712452e-10
1970-03-25T21:18:13.421132,76692.98113207547,-4.3753546456571207e-10
1970-03-25T21:18:13.572075,76693.1320754717,-2.699989134147666e-10
1970-03-25T21:18:13.723019,76693.28301886792,-1.784280964727399e-10
1970-03-25T21:18:13.873962,76693.43396226416,-2.614430968938752e-10
1970-03-25T21:18:14.024906,76693.58490566038,-4.664974340905202e-10
1970-03-25T21:18:14.175849,76693.7358490566,-6.374198681008661e-10
1970-03-25T21:18:14.326792,76693.88679245283,-6.380120884645635e-10
1970-03-25T21:18:14.477736,76694.03773584905,-4.5435768606026816e-10
1970-03-25T21:18:14.628679,76694.18867924529,-1.9762072767164734e-10
1970-03-25T21:18:14.779623,76694.3396226415,-8.94058575478699e-12
1970-03-25T21:18:14.930566,76694.49056603774,5.453258360415064e-11
1970-03-25T21:18:15.081509,76694.64150943396,5.961027906196047e-11
1970-03-25T21:18:15.232453,76694.7924528302,1.3093253293862218e-10
1970-03-25T21:18:15.383396,76694.94339622642,3.3344706375417447e-10
1970-03-25T21:18:15.534340,76695.09433962264,6.014250833621021e-10
1970-03-25T21:18:15.685283,76695.24528301887,7.760534330888847e-10
1970-03-25T21:18:15.836226,76695.39622641509,7.263126749694101e-10
1970-03-25T21:18:15.987170,76695.54716981133,4.58586996920112e-10
1970-03-25T21:18:16.138113,76695.69811320755,1.2554148767432803e-10
1970-03-25T21:18:16.289057,76695.84905660378,-7.803943287115046e-11
1970-03-25T21:18:16.440000,76696.0,-5.556230098029923e-11
1970-03-25T21:18:16.590943,76696.15094339622,1.2227557021917193e-10
1970-03-25T21:18:16.741887,76696.30188679245,2.734652090675757e-10
1970-03-25T21:18:16.892830,76696.45283018867,2.4318261582846595e-10
1970-03-25T21:18:17.043774,76696.60377358491,1.836318370345022e-11
1970-03-25T21:18:17.194717,76696.75471698113,-2.6898050684989536e-10
1970-03-25T21:18:17.345660,76696.90566037736,-4.4971974585221903e-10
1970-03-25T21:18:17.496604,76697.05660377358,-4.5001742121478106e-10
1970-03-25T21:18:17.647547,76697.2075471698,-3.4337100028878305e-10
1970-03-25T21:18:17.798491,76697.35849056604,-2.8238000299508416e-10
1970-03-25T21:18:17.949434,76697.50943396226,-3.6652764229428656e-10
1970-03-25T21:18:18.100377,76697.6603773585,-5.534232239433225e-10
1970-03-25T21:18:18.251321,76697.81132075471,-6.864623434586678e-10
1970-03-25T21:18:18.402264,76697.96226415095,-6.190358982001814e-10
1970-03-25T21:18:18.553208,76698.11320754717,-3.3778988500707377e-10
1970-03-25T21:18:18.704151,76698.2641509434,1.3514493986577763e-11
1970-03-25T21:18:18.855094,76698.41509433962,2.3140002286534447e-10
1970-03-25T21:18:19.006038,76698.56603773584,1.9920213046877168e-10
1970-03-25T21:18:19.156981,76698.71698113208,-2.741974827156191e-11
1970-03-25T21:18:19.307925,76698.8679245283,-2.5932766325104365e-10
1970-03-25T21:18:19.458868,76699.01886792453,-3.0639985079051966e-10
1970-03-25T21:18:19.609811,76699.16981132075,-1.0496304851147403e-10
1970-03-25T21:18:19.760755,76699.32075471699,2.4967239680964163e-10
1970-03-25T21:18:19.911698,76699.47169811321,5.801883645768933e-10
1970-03-25T21:18:20.062642,76699.62264150943,7.480220666595706e-10
1970-03-25T21:18:20.213585,76699.77358490566,7.283006998824218e-10
1970-03-25T21:18:20.364528,76699.92452830188,5.95261504751836e-10
1970-03-25T21:18:20.515472,76700.07547169812,4.4764634540097007e-10
1970-03-25T21:18:20.666415,76700.22641509434,3.4320502144337505e-10
1970-03-25T21:18:20.817358,76700.37735849057,2.8930457291839227e-10
1970-03-25T21:18:20.968302,76700.52830188679,2.7836042816349506e-10
1970-03-25T21:18:21.119245,76700.67924528301,3.1705896758161004e-10
1970-03-25T21:18:21.270189,76700.83018867925,4.12092653572366e-10
1970-03-25T21:18:21.421132,76700.98113207547,5.27197601850561e-10
1970-03-25T21:18:21.572075,76701.1320754717,5.654764459917354e-10
1970-03-25T21:18:21.723019,76701.28301886792,4.1656045175305054e-10
1970-03-25T21:18:21.873962,76701.43396226416,4.8099257853919786e-11
1970-03-25T21:18:22.024906,76701.58490566038,-4.3205768852592734e-10
1970-03-25T21:18:22.175849,76701.7358490566,-8.10366537571906e-10
1970-03-25T21:18:22.326792,76701.88679245283,-8.960765878657955e-10
1970-03-25T21:18:22.477736,76702.03773584905,-6.59629583109286e-10
1970-03-25T21:18:22.628679,76702.18867924529,-2.73443168302794e-10
1970-03-25T21:18:22.779623,76702.3396226415,-9.675826081632831e-12
1970-03-25T21:18:22.930566,76702.49056603774,-5.600014901275068e-11
1970-03-25T21:18:23.081509,76702.64150943396,-3.794425648982129e-10
1970-03-25T21:18:23.232453,76702.7924528302,-7.419191106636911e-10
1970-03-25T21:18:23.383396,76702.94339622642,-8.633993018354975e-10
1970-03-25T21:18:23.534340,76703.09433962264,-6.187304491657911e-10
1970-03-25T21:18:23.685283,76703.24528301887,-1.262715571730723e-10
1970-03-25T21:18:23.836226,76703.39622641509,3.3590707761220414e-10
1970-03-25T21:18:23.987170,76703.54716981133,5.244112948978568e-10
1970-03-25T21:18:24.138113,76703.69811320755,3.9366737130014885e-10
1970-03-25T21:18:24.289057,76703.84905660378,1.1180529102318416e-10
1970-03-25T21:18:24.440000,76704.0,-7.588786225796394e-11
1970-03-25T21:18:24.590943,76704.15094339622,-2.9719126010591875e-11
1970-03-25T21:18:24.741887,76704.30188679245,1.9072333363876587e-10
1970-03-25T21:18:24.892830,76704.45283018867,3.8530428610617397e-10
1970-03-25T21:18:25.043774,76704.60377358491,3.7262317134628335e-10
1970-03-25T21:18:25.194717,76704.75471698113,1.2693518265645715e-10
1970-03-25T21:18:25.345660,76704.90566037736,-2.067391598709496e-10
1970-03-25T21:18:25.496604,76705.05660377358,-4.23552935831356e-10
1970-03-25T21:18:25.647547,76705.2075471698,-4.0773121695494877e-10
1970-03-25T21:18:25.798491,76705.35849056604,-2.0955083046055903e-10
1970-03-25T21:18:25.949434,76705.50943396226,-9.393198936788969e-14
1970-03-25T21:18:26.100377,76705.6603773585,5.5390937769905625e-11
1970-03-25T21:18:26.251321,76705.81132075471,-8.934294619223523e-11
1970-03-25T21:18:26.402264,76705.96226415095,-3.3829516995966e-10
1970-03-25T21:18:26.553208,76706.11320754717,-5.26218888203834e-10
1970-03-25T21:18:26.704151,76706.2641509434,-5.280531505360273e-10
1970-03-25T21:18:26.855094,76706.41509433962,-3.2886920379237586e-10
1970-03-25T21:18:27.006038,76706.56603773584,-1.6423618459201415e-11
1970-03-25T21:18:27.156981,76706.71698113208,2.8457171359062927e-10
1970-03-25T21:18:27.307925,76706.8679245283,4.842254335939549e-10
1970-03-25T21:18:27.458868,76707.01886792453,5.619079096234647e-10
1970-03-25T21:18:27.609811,76707.16981132075,5.551651494423846e-10
1970-03-25T21:18:27.760755,76707.32075471699,5.250790908382221e-10
1970-03-25T21:18:27.911698,76707.47169811321,5.250838673091461e-10
1970-03-25T21:18:28.062642,76707.62264150943,5.84555864677417e-10
1970-03-25T21:18:28.213585,76707.77358490566,7.020884858917358e-10
1970-03-25T21:18:28.364528,76707.92452830188,8.415061718117338e-10
1970-03-25T21:18:28.515472,76708.07547169812,9.339290181647481e-10
1970-03-25T21:18:28.666415,76708.22641509434,8.962543433767538e-10
1970-03-25T21:18:28.817358,76708.37735849057,6.68622809147564e-10
1970-03-25T21:18:28.968302,76708.52830188679,2.5511004756608777e-10
1970-03-25T21:18:29.119245,76708.67924528301,-2.598788910096542e-10
1970-03-25T21:18:29.270189,76708.83018867925,-7.380984078954755e-10
1970-03-25T21:18:29.421132,76708.98113207547,-1.0485829046412672e-09
1970-03-25T21:18:29.572075,76709.1320754717,-1.1296257860935523e-09
1970-03-25T21:18:29.723019,76709.28301886792,-1.014120599697523e-09
1970-03-25T21:18:29.873962,76709.43396226416,-8.03431966615697e-10
1970-03-25T21:18:30.024906,76709.58490566038,-6.081481126146365e-10
1970-03-25T21:18:30.175849,76709.7358490566,-4.93617393763732e-10
1970-03-25T21:18:30.326792,76709.88679245283,-4.6066084651678525e-10
1970-03-25T21:18:30.477736,76710.03773584905,-4.648133147468248e-10
1970-03-25T21:18:30.628679,76710.18867924529,-4.525468045208263e-10
1970-03-25T21:18:30.779623,76710.3396226415,-3.880571991429178e-10
1970-03-25T21:18:30.930566,76710.49056603774,-2.595054439894971e-10
1970-03-25T21:18:31.081509,76710.64150943396,-7.299011213439524e-11
1970-03-25T21:18:31.232453,76710.7924528302,1.5132594611226207e-10
1970-03-25T21:18:31.383396,76710.94339622642,3.768853120773029e-10
1970-03-25T21:18:31.534340,76711.09433962264,5.521968430348437e-10
1970-03-25T21:18:31.685283,76711.24528301887,6.275642634447844e-10
1970-03-25T21:18:31.836226,76711.39622641509,5.838565484620041e-10
1970-03-25T21:18:31.987170,76711.54716981133,4.5268708143822905e-10
1970-03-25T21:18:32.138113,76711.69811320755,3.060392174791136e-10
1970-03-25T21:18:32.289057,76711.84905660378,2.1409324529370892e-10
1970-03-25T21:18:32.440000,76712.0,1.980051905117736e-10
1970-03-25T21:18:32.590943,76712.15094339622,2.1490073976752796e-10
1970-03-25T21:18:32.741887,76712.30188679245,1.9218110552687384e-10
1970-03-25T21:18:32.892830,76712.45283018867,8.965627642933981e-11
1970-03-25T21:18:33.043774,76712.60377358491,-5.84579875250581e-11
1970-03-25T21:18:33.194717,76712.75471698113,-1.5956623199673472e-10
1970-03-25T21:18:33.345660,76712.90566037736,-1.3155035937127858e-10
1970-03-25T21:18:33.496604,76713.05660377358,2.497513027217469e-11
1970-03-25T21:18:33.647547,76713.2075471698,2.0947231704356467e-10
1970-03-25T21:18:33.798491,76713.35849056604,2.8056209763576365e-10
1970-03-25T21:18:33.949434,76713.50943396226,1.5465812627561387e-10
1970-03-25T21:18:34.100377,76713.6603773585,-1.2680887563612816e-10
1970-03-25T21:18:34.251321,76713.81132075471,-4.1440763408329366e-10
1970-03-25T21:18:34.402264,76713.96226415095,-5.451304348098694e-10
1970-03-25T21:18:34.553208,76714.11320754717,-4.4994454132928556e-10
1970-03-25T21:18:34.704151,76714.2641509434,-1.986474423968017e-10
1970-03-25T21:18:34.855094,76714.41509433962,4.973175431965922e-11
1970-03-25T21:18:35.006038,76714.56603773584,1.5537248348681915e-10
1970-03-25T21:18:35.156981,76714.71698113208,8.84728970569234e-11
1970-03-25T21:18:35.307925,76714.8679245283,-5.901886203192561e-11
1970-03-25T21:18:35.458868,76715.01886792453,-1.4413869775153228e-10
1970-03-25T21:18:35.609811,76715.16981132075,-7.243744450147373e-11
1970-03-25T21:18:35.760755,76715.32075471699,1.4252379913991627e-10
1970-03-25T21:18:35.911698,76715.47169811321,3.9443446878071986e-10
1970-03-25T21:18:36.062642,76715.62264150943,5.548042979381324e-10
1970-03-25T21:18:36.213585,76715.77358490566,5.460515381340804e-10
1970-03-25T21:18:36.364528,76715.92452830188,3.7254224451702455e-10
1970-03-25T21:18:36.515472,76716.07547169812,1.0201666633784362e-10
1970-03-25T21:18:36.666415,76716.22641509434,-1.7670868360867542e-10
1970-03-25T21:18:36.817358,76716.37735849057,-3.880231957854645e-10
1970-03-25T21:18:36.968302,76716.52830188679,-4.835572838029974e-10
1970-03-25T21:18:37.119245,76716.67924528301,-4.4572030320982384e-10
1970-03-25T21:18:37.270189,76716.83018867925,-2.939242706785408e-10
1970-03-25T21:18:37.421132,76716.98113207547,-9.124897290359007e-11
1970-03-25T21:18:37.572075,76717.1320754717,6.568802696008496e-11
1970-03-25T21:18:37.723019,76717.28301886792,8.585111170827541e-11
1970-03-25T21:18:37.873962,76717.43396226416,-6.110216146971075e-11
1970-03-25T21:18:38.024906,76717.58490566038,-3.1053606815183e-10
1970-03-25T21:18:38.175849,76717.7358490566,-5.236496047583467e-10
1970-03-25T21:18:38.326792,76717.88679245283,-5.635431912900656e-10
1970-03-25T21:18:38.477736,76718.03773584905,-3.8349426809987983e-10
1970-03-25T21:18:38.628679,76718.18867924529,-6.660474276857253e-11
1970-03-25T21:18:38.779623,76718.3396226415,2.1766424255821646e-10
1970-03-25T21:18:38.930566,76718.49056603774,3.185186021689761e-10
1970-03-25T21:18:39.081509,76718.64150943396,2.0268233868333883e-10
1970-03-25T21:18:39.232453,76718.7924528302,-2.1317815456452863e-11
1970-03-25T21:18:39.383396,76718.94339622642,-1.7310626857217246e-10
1970-03-25T21:18:39.534340,76719.09433962264,-1.1917574843089727e-10
1970-03-25T21:18:39.685283,76719.24528301887,1.399766212291139e-10
1970-03-25T21:18:39.836226,76719.39622641509,4.731943195123661e-10
1970-03-25T21:18:39.987170,76719.54716981133,7.082228369971263e-10
1970-03-25T21:18:40.138113,76719.69811320755,7.435552678698755e-10
1970-03-25T21:18:40.289057,76719.84905660378,6.05284929574975e-10
1970-03-25T21:18:40.440000,76720.0,4.1354672917812647e-10
1970-03-25T21:18:40.590943,76720.15094339622,2.8869612130104915e-10
1970-03-25T21:18:40.741887,76720.30188679245,2.6838493974931624e-10
1970-03-25T21:18:40.892830,76720.45283018867,2.9407143519404864e-10
1970-03-25T21:18:41.043774,76720.60377358491,2.7063283337264037e-10
1970-03-25T21:18:41.194717,76720.75471698113,1.4813129231454714e-10
1970-03-25T21:18:41.345660,76720.90566037736,-3.863037752865041e-11
1970-03-25T21:18:41.496604,76721.05660377358,-2.008917065507921e-10
1970-03-25T21:18:41.647547,76721.2075471698,-2.6900491002468985e-10
1970-03-25T21:18:41.798491,76721.35849056604,-2.4775106905296873e-10
1970-03-25T21:18:41.949434,76721.50943396226,-2.10160957157802e-10
1970-03-25T21:18:42.100377,76721.6603773585,-2.3642527460911686e-10
1970-03-25T21:18:42.251321,76721.81132075471,-3.4815584073370154e-10
1970-03-25T21:18:42.402264,76721.96226415095,-4.907719254801796e-10
1970-03-25T21:18:42.553208,76722.11320754717,-5.770537442089028e-10
1970-03-25T21:18:42.704151,76722.2641509434,-5.556279146574277e-10
1970-03-25T21:18:42.855094,76722.41509433962,-4.4912130021712286e-10
1970-03-25T21:18:43.006038,76722.56603773584,-3.3268549116607003e-10
1970-03-25T21:18:43.156981,76722.71698113208,-2.726147064262113e-10
1970-03-25T21:18:43.307925,76722.8679245283,-2.76466866009626e-10
1970-03-25T21:18:43.458868,76723.01886792453,-2.9479798706830776e-10
1970-03-25T21:18:43.609811,76723.16981132075,-2.7037739066121526e-10
1970-03-25T21:18:43.760755,76723.32075471699,-1.9081421837424174e-10
1970-03-25T21:18:43.911698,76723.47169811321,-9.835777802527001e-11
1970-03-25T21:18:44.062642,76723.62264150943,-4.801033516526751e-11
1970-03-25T21:18:44.213585,76723.77358490566,-5.0483833819457116e-11
